x,y,z
69.16033625,60.8137212,94.23215926
51.48005241,17.44136923,25.07702258
45.63693298,26.2725171,73.53079078
46.29949677,77.12422365,37.40499728
61.92319075,97.31707796,60.17720001
71.75460227,99.03248895,54.52543262
7.985625062,61.90530681,49.56094327
35.77702511,66.26597744,25.19979024
88.86933381,85.4882448,52.80545273
53.45642618,56.49255987,39.55792868
37.15162063,89.52933793,91.33182659
3.066135431,60.42821664,54.0872247
66.04958459,53.24721014,94.5700091
15.60310472,51.10666024,8.216985438
10.6177954,41.4200465,26.93025931
31.36265574,91.33958756,20.64353254
11.10258796,63.97061625,79.09949544
81.31797456,67.94707047,71.72628226
41.06307084,18.87150571,14.40361379
8.067723424,9.892214805,61.84127654
25.8798763,86.38089503,99.1034601
4.993363591,35.48818601,97.7626761
24.5831953,72.08646952,65.0978608
84.05944232,36.63827265,47.0440234
22.89531589,84.52477641,80.91939962
73.60373786,13.4072537,27.00303124
80.29101544,45.51008721,88.11068794
89.35105608,79.43459546,59.35609452
0.837802794,57.97875647,72.20139374
71.55577309,16.2125342,69.06775661
92.97224473,50.41053447,68.01014239
75.35913519,55.98917912,39.5894467
56.76902514,20.48690995,3.80635983
64.60978904,2.530679807,32.33212331
35.36851262,22.40612102,20.42779185
79.2882706,66.97056502,90.13492769
0.704961886,44.59747788,98.62072565
59.12697518,31.19008256,10.14997649
58.48672273,29.79378373,6.025064537
26.6442794,78.78043543,85.56641613
33.65691261,38.04848119,87.67904801
13.07917736,43.81469344,96.14666094
40.88872673,80.84004868,87.42747208
17.04123531,62.8669362,68.31319713
55.24833072,18.92507199,97.38953178
95.60882053,92.22297166,3.006668924
65.07516488,78.04559817,15.12475043
5.125049962,46.11186094,78.91109844
27.65620648,25.74628217,21.63454022
65.54056633,35.89631066,56.25589654
76.47158337,46.02669578,87.12599676
94.87898018,54.19980216,65.24513263
1.752475843,94.02037205,84.29396515
36.17808705,41.83903432,14.11857873
90.50279177,85.21088477,98.8468269
96.23561977,5.881551531,17.80300792
7.866365503,92.99241821,56.15059749
51.97138351,32.9990858,76.90043461
97.54920073,99.66217859,51.90468083
26.50551271,37.7779706,86.86226309
31.56748074,88.34905028,31.61615984
36.7932632,20.22811617,88.65965991
50.53068419,54.00823138,7.88144764
97.28978602,28.54740448,5.464357029
1.864162079,69.31705914,2.869079507
12.24678548,73.62280258,48.15950825
13.54421362,12.02946704,5.764950713
30.48835852,67.10872478,14.15062944
41.34801398,71.26709945,26.3699836
30.14750592,0.793801593,53.66449249
68.02218349,85.40145886,5.385791187
54.44447664,64.73036542,20.6653141
9.305118488,13.12476374,92.36259002
17.75812116,33.36421132,2.816250668
56.06723085,16.80890011,96.34042609
85.9509118,13.86715001,58.78842642
14.47575865,28.60430532,35.0328665
85.48881659,6.687823372,8.799398461
37.18594538,3.613528323,74.95661095
19.86124088,74.17630012,70.2552439
6.592402991,73.61146957,64.59728972
48.42095192,10.64086269,4.922291817
35.38616325,94.31103499,89.32503894
18.25116893,39.60029375,36.4393722
80.4180472,64.61374345,56.50541408
56.19671396,6.877257268,19.45625061
94.97781027,14.79686168,90.61287925
3.702784036,29.80739256,8.479634178
79.1512659,27.70612854,81.33404995
77.29839596,1.255339629,25.75019329
58.30436561,37.65986051,75.82343656
67.62287654,80.65671559,95.0475191
51.21863776,29.85140349,56.76232048
94.31427684,36.23034875,17.99675793
19.12091744,41.67945125,33.45966623
32.02798275,97.44686476,38.80721848
96.15477448,10.03908423,3.755365047
99.80646898,13.21179279,35.56066366
49.53779024,28.60681656,25.22186438
71.66881206,21.92240475,12.72437838
29.66801621,49.58286073,51.54597789
74.02709947,88.77701184,74.46706782
30.11113284,13.61260664,0.289733098
21.45636731,1.807949022,88.05095797
62.57084722,38.64092563,4.5808877
92.34422015,57.0802274,58.91724581
83.47336587,12.04957623,73.11099766
84.27237155,69.66494836,20.36482238
9.944776524,20.09414811,13.83121911
62.01832578,14.6139454,72.863348
4.183271874,24.33912553,93.96870329
47.60559293,43.8915233,18.95716747
59.18623516,65.94542443,24.35622529
70.73572529,33.56784373,84.29478168
45.58098189,87.69225773,23.68880317
59.61171762,6.63482401,71.64951194
44.35453228,65.68830411,66.28555408
82.00493378,58.58894884,13.70026595
46.31167944,45.05400139,53.19257986
99.5178253,42.4183661,93.57514749
12.26738786,6.617697784,33.98495878
7.877262837,52.74195085,68.66757756
77.90107741,93.451373,28.5999936
48.29673741,30.34348686,80.26621679
57.83334149,70.42186943,83.18722009
4.41906401,12.13861871,88.18576476
86.19751891,62.55080619,9.393621922
33.60352573,34.88306521,98.37039226
67.55074871,34.06055553,8.411237169
16.26172538,97.99060554,76.64626398
48.70613794,64.7276844,79.0283042
41.02576088,31.87636563,36.60666578
23.74345855,74.96580031,36.07015459
95.67337324,9.593489582,60.21888266
68.72306814,33.31970416,63.54831851
31.13007542,66.76249887,19.76221217
91.23181938,32.95492721,13.1585709
30.00779138,87.13514841,85.27999833
63.41045299,82.32120744,12.20689152
51.24581965,49.79129894,28.23309392
34.75546014,31.1084125,65.51272289
24.61722267,90.21779765,7.766904203
56.04512994,54.19348413,60.13022892
68.87721871,92.25104156,18.73530824
52.49191144,20.34265703,24.95739375
43.78957836,95.60185776,41.79947561
71.34115558,18.92395247,53.52956096
56.58636149,2.648265948,35.31856443
4.143096671,71.39991714,94.81249396
1.847351179,26.17486995,22.43413261
68.83584288,42.25822421,55.21065063
19.78968949,38.75017245,38.13635766
4.308437147,59.23112531,79.48309381
84.31555926,40.99519387,68.90688325
43.42624681,45.70861086,55.92658813
20.74900789,9.553326737,11.7556063
19.22565406,37.77247763,83.63282235
62.11129694,2.883643454,26.05262727
6.174490815,54.10713056,62.97279847
35.59535561,23.86245349,62.80824997
33.64532051,99.10859648,0.776184294
68.54643839,88.9471823,42.35719256
56.26410461,75.8733258,37.01026156
59.34802075,42.37549672,44.99694011
43.89961041,0.152919123,74.68292134
86.3346935,11.60535715,64.54529663
70.62268109,8.853350287,0.966719189
22.51744303,17.13506996,59.27881788
89.04966746,35.41603296,93.6590936
11.10370103,76.49615562,36.07385761
29.20451654,20.73489019,5.63576542
9.429941381,68.57643205,90.67126335
65.51151406,72.16906746,6.593647138
12.3398937,66.36394905,47.57697185
35.4932925,37.25599082,92.13127041
47.69379256,97.05653232,88.82798723
90.68731994,91.22105072,32.3108349
37.44941751,30.63983939,53.43832174
37.09634501,36.63200366,8.704369644
86.65154124,21.89391878,7.916573844
57.59937789,91.54061356,72.30985176
32.12882849,32.38878379,39.96918356
74.88959037,67.31638952,16.63464618
7.11202609,33.00851111,49.23762287
97.98701625,44.86463709,82.01545597
77.2521563,2.677393811,83.25895377
81.08550491,10.66361349,80.1917811
90.01537838,84.41506492,88.80966224
6.416248193,27.69257258,54.57220333
35.27981328,30.55480576,94.22907876
64.3934749,45.19211805,89.13658858
57.2144791,18.6123513,14.09857364
1.798371266,66.11748415,33.07409609
94.49347718,75.92670351,3.741585053
34.33867761,54.88947308,21.45291715
51.40028107,14.33682785,76.45478232
50.85661844,8.825340456,99.88521867
59.18521737,81.11292985,45.69932489
2.895150652,40.81773272,49.53417296
30.87855298,53.07773741,84.83587693
14.64153963,55.69679391,13.28912729
19.20675626,46.96157339,29.25919605
88.09571049,78.37221412,99.93335985
52.21606596,90.67149198,41.96735531
3.362156651,95.90514635,72.71281766
2.025509551,82.17664872,13.54315217
8.551405142,56.95214221,21.22398561
47.23266622,21.59941955,55.44932704
1.70604476,35.60922385,53.35643027
53.69302323,90.89209476,24.51024889
48.56805219,49.19319049,75.81052629
39.92705912,47.87513478,21.88906968
85.38216129,45.12164286,15.56420736
23.74410913,92.12906846,39.38844173
67.23722239,9.112091547,40.73281788
48.10139771,45.14304092,2.441033454
45.98826709,64.92862683,88.36868805
21.66698361,28.37782784,93.95805007
4.075577637,39.03058656,33.77074055
6.570989164,78.39526946,73.10385204
17.73840563,10.49630272,65.23966148
31.20321815,54.65819488,50.80297211
92.07597591,43.89503434,23.94934613
51.69635908,29.77280329,89.32813252
60.224608,26.44655427,39.82292711
26.69221355,49.88602117,4.911688735
3.543378789,95.59732591,22.64114559
22.66484215,11.61358364,40.1628853
33.02185685,30.51777725,53.58698301
23.36497575,31.06244178,7.58812827
15.63481491,58.95024694,37.46691574
2.938543666,28.66329185,26.29066007
75.34170252,23.74378824,72.30705904
24.57344654,60.26118974,89.94040964
29.62502497,81.27107892,65.37611749
20.33688564,33.80476693,9.663438977
60.28393575,48.67554349,50.92227161
11.84962146,69.60124582,67.82489552
49.18173316,43.62070651,46.84669167
88.09830756,90.24091081,22.3412625
25.9035881,66.43762246,13.19324098
97.10766221,73.35226183,10.0950329
11.34521563,45.31821236,22.22524302
82.46304873,53.24184792,95.19736127
1.817109468,56.75158246,8.145059097
22.71967661,37.00056988,75.09650588
25.18876459,44.80706044,79.21722933
24.27538285,88.64167261,26.05402602
30.83888599,55.37951817,44.12301088
8.606158491,51.61829225,77.23725229
40.91920737,52.51148598,73.39968107
3.56563618,66.65376044,2.0455081
37.5110251,22.19995762,80.86279245
29.99719911,67.84452292,12.6893153
18.27397259,8.297626124,54.52021934
75.40155404,10.39076398,34.39678339
78.6080456,23.6454265,95.76825224
41.40130194,13.61709889,65.70697246
73.30075354,1.223018105,85.43693927
1.681742851,52.83265326,50.99747554
79.33048627,90.32445924,27.66019468
96.14507654,77.61409632,61.13947814
20.93685412,85.52512439,74.34513452
22.89848549,12.71812805,69.35124751
13.32532453,77.99915982,70.75557967
2.402813196,16.76638357,72.25999305
9.099945135,15.73828898,58.24796181
22.55060163,90.03727826,94.31724395
93.74242199,2.652029038,38.54751505
47.34461914,50.07596916,55.30928426
13.89628425,53.54663214,70.57092704
63.31756227,22.33324366,99.51412967
80.44863749,67.16511875,75.60367298
30.07359645,94.79642327,29.45609613
15.53409487,15.31321749,7.075698401
76.80560258,43.49608407,66.00027544
45.84041773,32.95984273,17.3305914
41.39278711,3.711598027,89.14738095
84.93376232,52.74306769,73.97412079
88.99096138,31.14494854,67.61630232
42.23639231,37.3814297,86.87122983
94.72638925,46.30214026,60.29932158
30.37948234,26.39141996,4.119155537
94.32058603,49.46225109,13.78245644
94.27676389,82.0482774,84.00450815
17.35662136,9.991055307,6.310805377
63.6640135,31.14695115,58.59448754
99.14600498,36.40463235,37.56060552
45.16545775,2.550849472,80.44625158
10.64099873,17.43834642,50.19141961
67.71348058,2.785797579,39.75971898
12.15540368,13.32493953,7.302421957
24.11488893,52.85763278,46.18211852
35.56544376,74.22205509,56.54558133
29.78669196,34.14406129,29.79832683
60.86527711,70.7376151,74.48366642
75.69181848,10.88145294,87.02082113
37.03425965,59.99351315,72.55509255
44.09391475,41.94961535,3.034326668
9.992921209,71.98760524,93.84183649
29.94860427,92.57827959,0.0179017085
34.55876156,43.32842338,59.68988525
3.362390455,90.96484894,72.27044901
45.73808286,0.347601533,86.82623185
69.89910166,48.09678266,37.54035302
57.48665111,13.59510864,45.66646698
34.64575887,29.40028487,65.56137926
58.45865988,11.4346402,29.60142032
70.32427286,4.086413235,81.6099155
89.01432943,1.097170604,11.07709146
93.03407093,91.47887968,98.5418333
14.56363235,38.99013755,7.612264487
63.61399763,33.14859059,35.96070711
4.17885673,9.064897588,21.89551751
68.56578096,83.88346764,92.76263773
92.09810823,39.25026954,61.54106867
15.08447261,20.55523683,23.23541611
62.99467297,41.76880984,15.13300879
61.10030365,45.47806451,17.26646084
66.33986113,96.14826856,60.2366828
8.480044014,75.40490275,31.26538779
48.42184149,96.80581959,58.51843014
49.79384249,80.12120204,63.69839291
18.75389163,55.90426768,24.71366514
58.30704196,66.78045322,63.92928719
62.95615851,15.45396985,42.51402698
59.98197999,23.99300041,35.92280752
0.609767627,35.71902986,34.81140675
90.58478776,97.72294632,54.69871034
20.89810147,1.04436484,94.48009212
48.97143794,16.34052914,32.85280479
85.10727349,98.59071694,0.00396652036
57.23228687,77.98848499,56.15148946
75.12397527,65.97736313,70.79685134
20.10088413,65.09163444,65.8489835
76.4260549,37.72101208,59.82261082
82.99480725,32.33588859,89.44505507
69.93901437,0.334322666,18.73699067
56.38775317,95.21544661,40.50402131
83.51037298,72.6915467,77.07119845
59.73152374,7.003714261,48.9754732
34.78212262,21.117628,60.373015
57.50060559,30.11798206,97.21368945
6.371529481,41.24237046,74.7092047
84.66785917,53.58304953,70.11721188
59.59087286,87.96114449,5.984781837
29.43567628,32.87027533,30.83375731
28.34742824,0.145736103,82.37657609
20.23079435,8.735485115,67.92325876
35.81300229,62.96830368,79.38105778
78.07510813,59.43712363,37.81004247
63.46139199,67.04279007,44.4594208
71.94456585,48.00886214,23.78356895
72.06945459,2.459255033,74.89836974
52.27537633,64.70678687,74.03339592
5.99446667,77.80044573,31.3328412
61.38276513,18.24116305,37.26838827
98.2369123,4.364303044,27.45535978
5.473656462,1.251570659,96.83714538
7.402472745,25.53430644,30.19584579
42.57190532,39.86749973,68.1848597
8.929163871,94.70450079,50.59034174
15.67894647,21.55617068,64.68021895
39.21333279,84.33460152,70.82175969
65.31279146,86.07899534,89.16407277
0.827480938,26.3991502,38.86983804
53.26258761,50.72578148,18.63066808
8.024448753,27.25968083,12.89485464
47.88325601,51.21713485,41.04808383
7.922827377,54.16141305,30.10042017
80.89111104,71.80221208,35.13308735
47.6478115,93.86079618,70.98638429
33.46871727,74.64432984,88.61806018
4.281009699,38.1771532,71.41194237
89.50102551,98.87595166,47.57266181
3.250232593,19.45864766,86.59686474
22.6076906,25.02733378,66.68650286
96.23557283,99.42183764,48.76061243
4.981430603,23.88855894,55.7229327
49.19260287,98.37222837,64.60865162
61.65337569,75.87106073,96.70055982
12.37055745,60.94251873,95.18418701
46.51225044,93.81076911,15.36745732
72.06810406,63.9185953,40.26929924
22.32420349,20.12666738,26.96935069
97.58751426,78.94718175,84.72221114
5.633758186,24.62808269,41.00617479
42.42596866,40.36229478,62.9689624
53.55946419,37.8163287,57.42672938
19.57644282,58.81086217,63.18461211
61.45866974,98.00924465,41.37297828
14.74398489,36.74463889,43.74573722
94.40758142,37.2482291,63.88066785
52.57494856,75.12984105,73.16735337
9.037226041,2.882383613,84.38184761
61.85224892,32.20679793,31.66669962
69.8473996,15.89602857,22.92683554
86.59620825,14.38704515,46.42235111
1.933090533,84.40443425,88.23391872
77.62774152,67.99967052,43.3876248
91.07863958,75.55235599,32.35473878
14.21839137,12.56399157,42.30613003
70.40442216,42.59204417,45.87160767
8.783699825,19.35464486,87.74480545
0.42721504,87.60146309,54.21874129
92.32798108,46.6331262,79.42485775
65.78461976,5.657705972,25.00375324
45.68305942,94.60212617,42.20333227
74.58498366,91.36536217,98.03687851
78.21252943,11.91870318,40.30047851
49.05751558,57.56274612,85.00290851
14.03746888,31.80212426,87.62582205
67.69523933,25.84577381,27.59324586
6.104447035,46.85877167,24.71685389
41.13782778,64.71333667,41.02691431
7.212941684,84.79803656,67.15845582
76.92511614,26.69181098,41.80268783
28.61660919,79.19616935,71.73413657
59.66944085,64.56976173,93.28404341
11.14087493,44.25513382,28.35826656
71.50469551,69.18458208,31.93684051
18.79383435,29.01274211,10.69505105
72.00067573,51.71685877,37.30494294
1.041987301,96.49885431,68.38028834
70.0411522,78.08442752,84.8926285
72.23897211,59.02631301,8.145551813
17.22465665,67.31977365,57.45713316
96.43358907,52.74132982,77.70202097
91.86634586,49.94015158,76.80955118
69.19402952,55.35123178,49.39339988
74.53001479,17.37237028,26.14350715
16.5291459,33.0739662,81.53295852
77.78920954,96.49736509,79.67275056
3.032666112,97.84304032,30.82344097
41.4928941,24.61146178,36.71333724
12.97983766,53.3966818,15.23534902
63.64690449,52.04935417,43.69206539
35.61275987,15.49489398,43.80913954
52.65465244,86.44154081,88.24508108
98.72395828,38.29721726,76.24908349
36.08431831,59.86527332,57.6322715
67.45101427,19.81389665,53.36330207
87.22729562,62.4206751,19.66684901
58.15828405,6.135946563,54.19441617
5.566106035,67.60966115,88.72382901
43.43299244,99.15964276,5.477147378
37.94429564,21.33334061,97.81956155
88.81345106,30.84476261,18.44348531
62.07739885,47.93784531,40.25928596
20.55934814,94.2142045,22.42970539
38.26066777,78.99469228,24.2499598
45.10549668,26.39553599,58.87511959
99.97018282,42.18432064,19.38703184
58.13621216,72.78548487,3.421577716
72.94549746,88.06979156,74.98886571
64.6392452,49.85264919,81.3527768
90.62711751,48.83240255,37.97900565
39.04007063,5.222776955,38.77621001
98.27493977,17.71037338,58.15984083
97.76143325,70.35592278,38.72629006
75.38778127,1.569584437,39.22599882
44.03843977,22.09724355,61.27170598
95.58993874,38.64421691,73.1867591
10.06652718,74.27067232,81.41750384
20.77829987,21.88938805,74.89062199
33.92096318,95.83246485,67.93498751
34.38078924,70.29225018,60.55673467
28.99496074,4.234422877,27.64322778
97.72806023,51.80715242,73.82160938
78.66749671,26.05834298,7.115172772
51.78214784,33.75005043,77.12792946
46.90469481,87.79626568,25.52102414
52.49986348,15.17335661,2.236801165
37.66512495,46.65084353,28.90809315
53.7668104,5.462310678,23.27238458
76.10538243,82.88930927,38.67524369
57.23404149,54.47304322,50.81782827
95.62981046,82.41663783,39.1208834
53.19005053,54.21121305,23.42492162
65.82053414,68.61580827,43.61390245
92.79361822,74.0312754,31.51852032
17.9863803,19.49487998,3.305683743
45.79922577,1.963776342,25.38315571
96.56148895,60.62453376,41.65153739
79.3091458,16.21928736,38.69655394
74.46621621,5.98012025,94.24230167
75.37107446,59.9180882,56.38313248
98.46597657,55.20932861,6.890849276
41.64403886,8.606282425,71.79842367
21.40115615,37.63250175,1.429828126
14.69734185,76.73718494,93.2896358
93.030594,2.412047847,57.16887365
18.12204237,89.39533411,45.03186556
88.78516224,82.59010537,63.48155154
53.74027233,91.71898867,25.8877431
71.73000156,27.97604711,64.64292322
56.62298981,13.88696939,38.56283096
45.61884795,26.25172695,95.35438986
97.60109747,76.074847,39.8181814
13.6557844,80.8312791,64.7750946
69.29597327,3.322216081,44.67538373
69.5875245,36.28260912,76.6604006
16.5923471,31.53705512,38.37571288
7.261341446,17.62865552,61.81724595
10.98075573,20.21673546,69.44559245
80.16269634,50.71584384,6.258424541
83.14553853,18.84769783,78.50419539
86.52585813,71.2489439,32.8289514
26.84249769,66.93799182,26.76146261
24.62499728,27.86517724,34.27906238
62.80411676,63.81467204,16.14970226
59.41197133,39.47291861,83.71641672
17.71472219,79.25064748,31.3239348
72.27249072,92.7263236,62.24139706
82.88830025,68.13584462,49.49470691
44.55274804,29.6037197,10.59319476
59.88318345,92.85633389,86.76595156
71.04197668,82.12954606,63.73965366
53.45219038,31.79408725,22.67681024
58.78117034,22.49773082,84.21665468
2.253355996,22.44249425,99.586021
9.903502517,75.06397062,54.75517409
81.21655781,58.01199815,62.15566925
99.90315642,89.90523204,89.47739203
4.56254747,59.45588609,55.63390156
12.14353121,82.23465109,30.37130786
8.58604611,1.454682677,77.1228477
22.73055606,31.83196933,45.05162005
30.7540603,13.62528291,39.22982599
61.97819904,51.84229512,41.79690496
93.12667025,83.19760466,20.36361456
60.52554122,90.11841639,18.51468718
71.58651261,5.267039771,67.85982603
98.34880497,51.55355237,15.58794551
52.86714849,97.83935375,35.75078319
25.87159298,48.08380055,44.39607059
12.96731055,22.89879955,56.99128773
66.98240498,45.79756218,50.93267191
10.74354518,63.5821918,46.07980523
11.85487026,31.61292668,73.49603469
47.62770076,26.77945012,68.93627635
50.74802893,24.74852648,23.21858146
82.67854937,91.09005275,21.73432436
30.04480552,57.68542665,66.8481594
15.76167698,37.86997974,54.57310015
90.56201089,6.318214996,50.7013616
20.77745837,82.05394877,48.533563
22.43046392,14.01285684,12.35241737
68.36604811,51.56515892,60.77039689
21.52858346,24.41667449,63.26325114
89.42589354,90.3569104,16.84706599
95.80596165,31.16603334,73.02605017
45.36296986,4.966384873,55.22225357
37.75970719,58.94147708,74.51224762
6.345555904,17.76212888,41.16804304
93.51531478,42.14638711,33.31613672
66.56612985,94.27837266,80.32441505
55.63921288,42.80117436,35.66239665
10.19417744,36.8953832,56.41533721
4.445342324,46.29320245,74.2472641
2.561104942,73.62777347,49.44807547
51.12217787,37.12051448,77.87921101
99.50444396,47.64425387,30.60975863
67.31134904,36.06981635,15.38263744
42.49728099,18.25587724,82.6559147
98.68955709,20.2680036,69.16038208
51.30881608,23.4507221,56.3752408
97.88459726,75.87265727,51.13750775
34.40389099,5.975340029,35.63449282
16.47203655,92.07404745,19.22125156
79.28504828,48.83724586,10.44957591
52.62258279,27.5553454,61.32272771
42.89632738,61.30644469,85.77498982
99.17808807,41.15027585,27.19797905
6.132013204,2.271727336,23.43804858
26.74946677,0.512332328,68.47869714
64.03835493,21.68188234,84.13568764
59.02803921,14.56984792,44.78726333
52.07328359,11.34305902,33.89069774
61.7669518,83.39956196,52.21844485
69.72492193,48.05039918,5.213370295
45.77596868,59.17825236,76.81101795
74.90761098,44.02533544,77.43278915
66.70632045,45.46475527,90.20557194
83.02131819,96.56357172,63.33868627
43.95774013,72.08628814,16.50204214
73.4633342,97.83878119,33.24196726
73.73593179,13.5348023,24.54957086
13.6645807,59.20016968,13.85503142
0.513747035,46.9842806,24.55866316
41.18822615,71.88171024,58.64161845
78.09721283,88.61474819,79.27632085
61.3349983,66.49492284,47.97572589
95.670789,9.986041229,36.40612173
4.51444026,97.46009722,91.92467738
83.96924214,20.66859845,90.00789062
67.64831866,90.85714634,6.683671839
99.00227094,88.24077135,24.34045466
91.22836685,47.67677271,0.0500361329
8.351679972,3.919385478,43.38940673
79.53510895,69.74688919,96.14355664
67.06975228,77.24782346,79.5431336
89.15103353,35.68586307,39.76273091
90.16160758,95.24905507,22.3647585
0.765354855,13.36933841,20.93736712
5.85905622,56.89912061,36.05383686
11.72233288,70.64280279,9.801763494
83.31047305,72.39344248,21.82254145
60.10589615,20.67709204,7.004137747
49.68716573,88.56656066,51.76052006
0.517657073,66.23962453,57.84929884
31.17249779,75.03707326,24.75643927
1.269054705,63.88607895,11.47993826
11.40500635,13.23886874,68.44363086
64.66980779,97.60894738,48.06070812
4.060842078,28.85500627,84.23330892
59.67530586,91.73257249,39.7000822
35.00776691,23.25676985,47.91045159
68.81195474,12.50106047,26.76138355
33.41210094,69.74352847,72.38388974
82.34991988,27.93017751,51.40696483
38.06789939,22.27175677,50.40741488
31.71523331,34.53130174,59.11011865
18.03004746,1.886684819,20.53614008
17.51204369,45.20453845,17.77715906
69.56901748,85.63630713,26.14194866
9.083554516,18.99507673,35.91975229
29.00070512,41.25529593,66.75408146
2.339801786,28.20135749,60.70959484
18.76753189,99.48198488,35.96616929
12.24373836,10.25910922,11.24363542
49.88099133,49.2819176,3.466763834
81.90958375,21.85135526,90.76618409
91.20420009,49.13472844,50.03127681
47.31558889,20.43066396,72.31217448
46.11248114,64.94759082,58.28954152
97.95458002,87.39483524,47.49438551
4.745830861,98.33281678,15.13165582
58.68685985,38.43596321,23.54154143
63.15323949,58.80142287,21.47743096
58.13429549,1.312712393,54.31541683
4.112381289,8.789984476,59.51249577
43.95596627,58.52749017,1.803779071
99.22925971,66.12601258,23.63980251
31.43080435,11.44552353,96.80315965
34.58357346,0.346703387,69.88413014
32.46070467,22.4113027,19.55553619
87.26051962,47.40478491,61.21202869
46.7840695,37.94125271,88.67931994
35.84669878,33.40177555,20.85211437
9.211134562,49.26014037,31.34640768
2.834732971,14.94129655,65.732623
79.90133271,51.11986183,74.50312725
74.23069043,83.16811111,97.41581254
17.32298868,2.616580131,90.02871695
23.22210821,47.76010493,85.56013777
96.74082395,51.83619954,40.83181461
74.35195378,34.25598633,97.89245067
26.25200676,40.81326536,61.17397246
3.999223712,55.5965652,53.14457337
9.408464358,1.601577812,27.9501987
25.20351615,24.93989128,37.922547
73.64465078,56.84657875,59.56267605
10.69851496,7.622313999,65.96081889
46.08037214,31.65350559,38.84185005
50.9244734,54.55881608,36.73217808
87.6697548,19.38263426,1.882291885
55.11667371,50.24293579,75.28117731
25.97663834,71.76624822,14.83064841
93.55764569,68.74451628,76.62904521
11.4402467,14.64314332,1.052670764
71.6131953,42.03996019,54.77189354
14.15331864,24.68331684,89.56399349
91.99732594,45.38568727,62.54519514
13.7799165,42.99944621,51.12875268
23.06299631,88.04906644,10.31698393
29.53668118,46.03531916,24.20786525
74.89131848,42.29692413,38.42357638
55.39809839,82.9630387,88.73376185
50.83566571,70.06423568,61.82425539
0.460731186,44.03836837,68.03618479
71.07107157,17.74237788,74.4309161
66.7088949,13.94937713,92.91199834
62.60885685,66.09519992,52.49729846
80.65618826,23.52949153,9.928174773
0.133438191,73.45102891,69.4591523
33.36907499,63.04226138,89.57117229
38.49892706,8.070558013,39.17074522
74.90946424,70.21214547,36.63943658
56.02888531,99.25419868,31.57321116
18.13311837,64.01282041,60.5721831
11.69714909,60.41535901,8.29989989
36.582478,42.18993435,1.073693936
41.56802925,54.93126179,72.5067654
19.21049007,15.81615501,68.03190498
24.83794046,43.3599378,22.49875828
67.71304495,59.1857023,4.828126726
